image_name,channel,plate,row,column,time,plane,resolution_x,resolution_y,resolution_z,center_x,center_y,center_z,fov
p1_wB2_t1_m18_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,2627.655854645814,0.0,p1_wB2_t1_m18
p1_wB2_t1_m18_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,2627.655854645814,0.0,p1_wB2_t1_m18
p1_wB2_t1_m19_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2627.655854645814,0.0,p1_wB2_t1_m19
p1_wB2_t1_m19_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2627.655854645814,0.0,p1_wB2_t1_m19
p1_wB2_t1_m19_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2627.655854645814,0.0,p1_wB2_t1_m19
p1_wB2_t1_m19_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2627.655854645814,0.0,p1_wB2_t1_m19
p1_wB2_t1_m19_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2627.655854645814,0.0,p1_wB2_t1_m19
p1_wB2_t1_m20_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2627.655854645814,0.0,p1_wB2_t1_m20
p1_wB2_t1_m20_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2627.655854645814,0.0,p1_wB2_t1_m20
p1_wB2_t1_m20_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2627.655854645814,0.0,p1_wB2_t1_m20
p1_wB2_t1_m20_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2627.655854645814,0.0,p1_wB2_t1_m20
p1_wB2_t1_m20_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2627.655854645814,0.0,p1_wB2_t1_m20
p1_wB2_t1_m21_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2627.655854645814,0.0,p1_wB2_t1_m21
p1_wB2_t1_m21_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2627.655854645814,0.0,p1_wB2_t1_m21
p1_wB2_t1_m21_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2627.655854645814,0.0,p1_wB2_t1_m21
p1_wB2_t1_m21_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2627.655854645814,0.0,p1_wB2_t1_m21
p1_wB2_t1_m21_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2627.655854645814,0.0,p1_wB2_t1_m21
p1_wB2_t1_m22_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,2627.655854645814,0.0,p1_wB2_t1_m22
p1_wB2_t1_m22_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,2627.655854645814,0.0,p1_wB2_t1_m22
p1_wB2_t1_m22_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,2627.655854645814,0.0,p1_wB2_t1_m22
p1_wB2_t1_m22_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,2627.655854645814,0.0,p1_wB2_t1_m22
p1_wB2_t1_m22_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,2627.655854645814,0.0,p1_wB2_t1_m22
p1_wB2_t1_m23_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2627.655854645814,0.0,p1_wB2_t1_m23
p1_wB2_t1_m23_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2627.655854645814,0.0,p1_wB2_t1_m23
p1_wB2_t1_m23_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2627.655854645814,0.0,p1_wB2_t1_m23
p1_wB2_t1_m23_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2627.655854645814,0.0,p1_wB2_t1_m23
p1_wB2_t1_m23_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2627.655854645814,0.0,p1_wB2_t1_m23
p1_wB2_t1_m24_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2627.655854645814,0.0,p1_wB2_t1_m24
p1_wB2_t1_m24_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2627.655854645814,0.0,p1_wB2_t1_m24
p1_wB2_t1_m24_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2627.655854645814,0.0,p1_wB2_t1_m24
p1_wB2_t1_m24_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2627.655854645814,0.0,p1_wB2_t1_m24
p1_wB2_t1_m24_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2627.655854645814,0.0,p1_wB2_t1_m24
p1_wB2_t1_m25_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2627.655854645814,0.0,p1_wB2_t1_m25
p1_wB2_t1_m25_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2627.655854645814,0.0,p1_wB2_t1_m25
p1_wB2_t1_m25_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2627.655854645814,0.0,p1_wB2_t1_m25
p1_wB2_t1_m25_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2627.655854645814,0.0,p1_wB2_t1_m25
p1_wB2_t1_m25_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2627.655854645814,0.0,p1_wB2_t1_m25
p1_wB2_t1_m26_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2934.4178546458143,0.0,p1_wB2_t1_m26
p1_wB2_t1_m26_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2934.4178546458143,0.0,p1_wB2_t1_m26
p1_wB2_t1_m26_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2934.4178546458143,0.0,p1_wB2_t1_m26
p1_wB2_t1_m26_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2934.4178546458143,0.0,p1_wB2_t1_m26
p1_wB2_t1_m26_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,2934.4178546458143,0.0,p1_wB2_t1_m26
p1_wB2_t1_m27_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2934.4178546458143,0.0,p1_wB2_t1_m27
p1_wB2_t1_m27_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2934.4178546458143,0.0,p1_wB2_t1_m27
p1_wB2_t1_m27_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2934.4178546458143,0.0,p1_wB2_t1_m27
p1_wB2_t1_m27_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2934.4178546458143,0.0,p1_wB2_t1_m27
p1_wB2_t1_m27_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,2934.4178546458143,0.0,p1_wB2_t1_m27
p1_wB2_t1_m28_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2934.4178546458143,0.0,p1_wB2_t1_m28
p1_wB2_t1_m28_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2934.4178546458143,0.0,p1_wB2_t1_m28
p1_wB2_t1_m28_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2934.4178546458143,0.0,p1_wB2_t1_m28
p1_wB2_t1_m28_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2934.4178546458143,0.0,p1_wB2_t1_m28
p1_wB2_t1_m28_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,2934.4178546458143,0.0,p1_wB2_t1_m28
p1_wB2_t1_m29_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2934.4178546458143,0.0,p1_wB2_t1_m29
p1_wB2_t1_m29_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2934.4178546458143,0.0,p1_wB2_t1_m29
p1_wB2_t1_m29_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2934.4178546458143,0.0,p1_wB2_t1_m29
p1_wB2_t1_m29_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2934.4178546458143,0.0,p1_wB2_t1_m29
p1_wB2_t1_m29_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,2934.4178546458143,0.0,p1_wB2_t1_m29
p1_wB2_t1_m30_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2934.4178546458143,0.0,p1_wB2_t1_m30
p1_wB2_t1_m30_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2934.4178546458143,0.0,p1_wB2_t1_m30
p1_wB2_t1_m30_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2934.4178546458143,0.0,p1_wB2_t1_m30
p1_wB2_t1_m30_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2934.4178546458143,0.0,p1_wB2_t1_m30
p1_wB2_t1_m30_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,2934.4178546458143,0.0,p1_wB2_t1_m30
p1_wB2_t1_m31_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2934.4178546458143,0.0,p1_wB2_t1_m31
p1_wB2_t1_m31_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2934.4178546458143,0.0,p1_wB2_t1_m31
p1_wB2_t1_m31_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2934.4178546458143,0.0,p1_wB2_t1_m31
p1_wB2_t1_m31_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2934.4178546458143,0.0,p1_wB2_t1_m31
p1_wB2_t1_m31_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,2934.4178546458143,0.0,p1_wB2_t1_m31
p1_wB2_t1_m32_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,2934.4178546458143,0.0,p1_wB2_t1_m32
p1_wB2_t1_m32_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,2934.4178546458143,0.0,p1_wB2_t1_m32
p1_wB2_t1_m32_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,2934.4178546458143,0.0,p1_wB2_t1_m32
p1_wB2_t1_m32_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,2934.4178546458143,0.0,p1_wB2_t1_m32
p1_wB2_t1_m32_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,2934.4178546458143,0.0,p1_wB2_t1_m32
p1_wB2_t1_m33_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,3241.179854645814,0.0,p1_wB2_t1_m33
p1_wB2_t1_m33_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,3241.179854645814,0.0,p1_wB2_t1_m33
p1_wB2_t1_m33_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,3241.179854645814,0.0,p1_wB2_t1_m33
p1_wB2_t1_m33_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,3241.179854645814,0.0,p1_wB2_t1_m33
p1_wB2_t1_m33_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,3241.179854645814,0.0,p1_wB2_t1_m33
p1_wB2_t1_m34_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3241.179854645814,0.0,p1_wB2_t1_m34
p1_wB2_t1_m34_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3241.179854645814,0.0,p1_wB2_t1_m34
p1_wB2_t1_m34_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3241.179854645814,0.0,p1_wB2_t1_m34
p1_wB2_t1_m34_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3241.179854645814,0.0,p1_wB2_t1_m34
p1_wB2_t1_m34_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3241.179854645814,0.0,p1_wB2_t1_m34
p1_wB2_t1_m35_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3241.179854645814,0.0,p1_wB2_t1_m35
p1_wB2_t1_m35_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3241.179854645814,0.0,p1_wB2_t1_m35
p1_wB2_t1_m35_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3241.179854645814,0.0,p1_wB2_t1_m35
p1_wB2_t1_m35_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3241.179854645814,0.0,p1_wB2_t1_m35
p1_wB2_t1_m35_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3241.179854645814,0.0,p1_wB2_t1_m35
p1_wB2_t1_m36_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3241.179854645814,0.0,p1_wB2_t1_m36
p1_wB2_t1_m36_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3241.179854645814,0.0,p1_wB2_t1_m36
p1_wB2_t1_m36_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3241.179854645814,0.0,p1_wB2_t1_m36
p1_wB2_t1_m36_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3241.179854645814,0.0,p1_wB2_t1_m36
p1_wB2_t1_m36_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3241.179854645814,0.0,p1_wB2_t1_m36
p1_wB2_t1_m37_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3241.179854645814,0.0,p1_wB2_t1_m37
p1_wB2_t1_m37_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3241.179854645814,0.0,p1_wB2_t1_m37
p1_wB2_t1_m37_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3241.179854645814,0.0,p1_wB2_t1_m37
p1_wB2_t1_m37_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3241.179854645814,0.0,p1_wB2_t1_m37
p1_wB2_t1_m37_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3241.179854645814,0.0,p1_wB2_t1_m37
p1_wB2_t1_m38_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3241.179854645814,0.0,p1_wB2_t1_m38
p1_wB2_t1_m38_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3241.179854645814,0.0,p1_wB2_t1_m38
p1_wB2_t1_m38_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3241.179854645814,0.0,p1_wB2_t1_m38
p1_wB2_t1_m38_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3241.179854645814,0.0,p1_wB2_t1_m38
p1_wB2_t1_m38_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3241.179854645814,0.0,p1_wB2_t1_m38
p1_wB2_t1_m39_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3241.179854645814,0.0,p1_wB2_t1_m39
p1_wB2_t1_m39_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3241.179854645814,0.0,p1_wB2_t1_m39
p1_wB2_t1_m39_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3241.179854645814,0.0,p1_wB2_t1_m39
p1_wB2_t1_m39_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3241.179854645814,0.0,p1_wB2_t1_m39
p1_wB2_t1_m39_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3241.179854645814,0.0,p1_wB2_t1_m39
p1_wB2_t1_m40_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3241.179854645814,0.0,p1_wB2_t1_m40
p1_wB2_t1_m40_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3241.179854645814,0.0,p1_wB2_t1_m40
p1_wB2_t1_m40_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3241.179854645814,0.0,p1_wB2_t1_m40
p1_wB2_t1_m40_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3241.179854645814,0.0,p1_wB2_t1_m40
p1_wB2_t1_m40_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3241.179854645814,0.0,p1_wB2_t1_m40
p1_wB2_t1_m41_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3547.941854645814,0.0,p1_wB2_t1_m41
p1_wB2_t1_m41_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3547.941854645814,0.0,p1_wB2_t1_m41
p1_wB2_t1_m41_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3547.941854645814,0.0,p1_wB2_t1_m41
p1_wB2_t1_m41_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3547.941854645814,0.0,p1_wB2_t1_m41
p1_wB2_t1_m41_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,4161.464854645814,3547.941854645814,0.0,p1_wB2_t1_m41
p1_wB2_t1_m42_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3547.941854645814,0.0,p1_wB2_t1_m42
p1_wB2_t1_m42_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3547.941854645814,0.0,p1_wB2_t1_m42
p1_wB2_t1_m42_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3547.941854645814,0.0,p1_wB2_t1_m42
p1_wB2_t1_m42_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3547.941854645814,0.0,p1_wB2_t1_m42
p1_wB2_t1_m42_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3854.702854645814,3547.941854645814,0.0,p1_wB2_t1_m42
p1_wB2_t1_m43_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3547.941854645814,0.0,p1_wB2_t1_m43
p1_wB2_t1_m43_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3547.941854645814,0.0,p1_wB2_t1_m43
p1_wB2_t1_m43_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3547.941854645814,0.0,p1_wB2_t1_m43
p1_wB2_t1_m43_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3547.941854645814,0.0,p1_wB2_t1_m43
p1_wB2_t1_m43_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3547.941854645814,3547.941854645814,0.0,p1_wB2_t1_m43
p1_wB2_t1_m44_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3547.941854645814,0.0,p1_wB2_t1_m44
p1_wB2_t1_m44_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3547.941854645814,0.0,p1_wB2_t1_m44
p1_wB2_t1_m44_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3547.941854645814,0.0,p1_wB2_t1_m44
p1_wB2_t1_m44_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3547.941854645814,0.0,p1_wB2_t1_m44
p1_wB2_t1_m44_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,3241.179854645814,3547.941854645814,0.0,p1_wB2_t1_m44
p1_wB2_t1_m45_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3547.941854645814,0.0,p1_wB2_t1_m45
p1_wB2_t1_m45_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3547.941854645814,0.0,p1_wB2_t1_m45
p1_wB2_t1_m45_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3547.941854645814,0.0,p1_wB2_t1_m45
p1_wB2_t1_m45_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3547.941854645814,0.0,p1_wB2_t1_m45
p1_wB2_t1_m45_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2934.4178546458143,3547.941854645814,0.0,p1_wB2_t1_m45
p1_wB2_t1_m46_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3547.941854645814,0.0,p1_wB2_t1_m46
p1_wB2_t1_m46_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3547.941854645814,0.0,p1_wB2_t1_m46
p1_wB2_t1_m46_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3547.941854645814,0.0,p1_wB2_t1_m46
p1_wB2_t1_m46_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3547.941854645814,0.0,p1_wB2_t1_m46
p1_wB2_t1_m46_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2627.655854645814,3547.941854645814,0.0,p1_wB2_t1_m46
p1_wB2_t1_m47_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3547.941854645814,0.0,p1_wB2_t1_m47
p1_wB2_t1_m47_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3547.941854645814,0.0,p1_wB2_t1_m47
p1_wB2_t1_m47_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3547.941854645814,0.0,p1_wB2_t1_m47
p1_wB2_t1_m47_c4_z0_l1_o0,4,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3547.941854645814,0.0,p1_wB2_t1_m47
p1_wB2_t1_m47_c5_z0_l1_o0,5,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2320.894854645814,3547.941854645814,0.0,p1_wB2_t1_m47
p1_wB2_t1_m48_c1_z0_l1_o0,1,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,3547.941854645814,0.0,p1_wB2_t1_m48
p1_wB2_t1_m48_c2_z0_l1_o0,2,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,3547.941854645814,0.0,p1_wB2_t1_m48
p1_wB2_t1_m48_c3_z0_l1_o0,3,1,2,2,1,0,0.14949402023919042,0.14949402023919042,1.0,2014.1328546458142,3547.941854645814,0.0,p1_wB2_t1_m48
